id,customer_id,status,created_at,updated_at,total_amount
1543,90,pending,2029-03-23,2030-01-21,1043.57
1544,138,completed,2029-03-24,2030-01-22,1038.21
1545,45,cancelled,2029-03-25,2030-01-23,1034.81
1546,198,cancelled,2029-03-26,2030-01-24,1001.38
1547,124,completed,2029-03-27,2030-01-25,1091.4
1548,90,pending,2029-03-28,2030-01-26,1029.14
1549,138,completed,2029-03-29,2030-01-27,1075.95
1550,45,cancelled,2029-03-30,2030-01-28,1058.67
1551,198,cancelled,2029-03-31,2030-01-29,1013.32
1552,124,completed,2029-04-01,2030-01-30,1075.58
1553,90,pending,2029-04-02,2030-01-31,1032.32
1554,138,completed,2029-04-03,2030-02-01,1014.7
1555,45,cancelled,2029-04-04,2030-02-02,1057.19
1556,198,cancelled,2029-04-05,2030-02-03,1031.59
1557,124,completed,2029-04-06,2030-02-04,1096.11
1558,90,pending,2029-04-07,2030-02-05,1036.9
1559,138,completed,2029-04-08,2030-02-06,1007.15
1560,45,cancelled,2029-04-09,2030-02-07,1032.87
1561,198,cancelled,2029-04-10,2030-02-08,1086.95
1562,124,completed,2029-04-11,2030-02-09,1069.36
1563,90,pending,2029-04-12,2030-02-10,1029.63
1564,138,completed,2029-04-13,2030-02-11,1067.94
1565,45,cancelled,2029-04-14,2030-02-12,1004.27
1566,198,cancelled,2029-04-15,2030-02-13,1052.02
1567,124,completed,2029-04-16,2030-02-14,1082.15
1568,90,pending,2029-04-17,2030-02-15,1077.41
1569,138,completed,2029-04-18,2030-02-16,1042.09
1570,45,cancelled,2029-04-19,2030-02-17,1033.08
1571,198,cancelled,2029-04-20,2030-02-18,1011.07
1572,124,completed,2029-04-21,2030-02-19,1013.23
1573,90,pending,2029-04-22,2030-02-20,1070.52
1574,138,completed,2029-04-23,2030-02-21,1046.96
1575,45,cancelled,2029-04-24,2030-02-22,1050.56
1576,198,cancelled,2029-04-25,2030-02-23,1065.58
1577,124,completed,2029-04-26,2030-02-24,1033.32
1578,90,pending,2029-04-27,2030-02-25,1023.37
1579,138,completed,2029-04-28,2030-02-26,1003.36
1580,45,cancelled,2029-04-29,2030-02-27,1023.08
1581,198,cancelled,2029-04-30,2030-02-28,1026.79
1582,124,completed,2029-05-01,2030-03-01,1032.24
1583,90,pending,2029-05-02,2030-03-02,1053.72
1584,138,completed,2029-05-03,2030-03-03,1058.01
1585,45,cancelled,2029-05-04,2030-03-04,1084.36
1586,198,cancelled,2029-05-05,2030-03-05,1076.06
1587,124,completed,2029-05-06,2030-03-06,1094.52
1588,90,pending,2029-05-07,2030-03-07,1044.95
1589,138,completed,2029-05-08,2030-03-08,1073.76
1590,45,cancelled,2029-05-09,2030-03-09,1002.88
1591,198,cancelled,2029-05-10,2030-03-10,1080.68
1592,124,completed,2029-05-11,2030-03-11,1054.48
1593,90,pending,2029-05-12,2030-03-12,1070.1
1594,138,completed,2029-05-13,2030-03-13,1001.81
1595,45,cancelled,2029-05-14,2030-03-14,1041.1
1596,198,cancelled,2029-05-15,2030-03-15,1069.24
1597,124,completed,2029-05-16,2030-03-16,1058.57
1598,90,pending,2029-05-17,2030-03-17,1072.89
1599,138,completed,2029-05-18,2030-03-18,1059.24
1600,45,cancelled,2029-05-19,2030-03-19,1041.5
1601,198,cancelled,2029-05-20,2030-03-20,1005.37
1602,124,completed,2029-05-21,2030-03-21,1073.37
1603,90,pending,2029-05-22,2030-03-22,1033.32
1604,138,completed,2029-05-23,2030-03-23,1063.31
1605,45,cancelled,2029-05-24,2030-03-24,1097.86
1606,198,cancelled,2029-05-25,2030-03-25,1036.16
1607,124,completed,2029-05-26,2030-03-26,1072.59
1608,90,pending,2029-05-27,2030-03-27,1052.2
1609,138,completed,2029-05-28,2030-03-28,1086.57
1610,45,cancelled,2029-05-29,2030-03-29,1048.68
1611,198,cancelled,2029-05-30,2030-03-30,1038.52
1612,124,completed,2029-05-31,2030-03-31,1090.61
1613,90,pending,2029-06-01,2030-04-01,1031.18
1614,138,completed,2029-06-02,2030-04-02,1000.06
1615,45,cancelled,2029-06-03,2030-04-03,1017.11
1616,198,cancelled,2029-06-04,2030-04-04,1035.26
1617,124,completed,2029-06-05,2030-04-05,1008.32
1618,90,pending,2029-06-06,2030-04-06,1042.97
1619,138,completed,2029-06-07,2030-04-07,1033.79
1620,45,cancelled,2029-06-08,2030-04-08,1067.9
1621,198,cancelled,2029-06-09,2030-04-09,1022.64
1622,124,completed,2029-06-10,2030-04-10,1047.56
1623,90,pending,2029-06-11,2030-04-11,1001.22
1624,138,completed,2029-06-12,2030-04-12,1012.61
1625,45,cancelled,2029-06-13,2030-04-13,1042.57
1626,198,cancelled,2029-06-14,2030-04-14,1005.43
1627,124,completed,2029-06-15,2030-04-15,1040.59
1628,90,pending,2029-06-16,2030-04-16,1004.04
1629,138,completed,2029-06-17,2030-04-17,1020.09
1630,45,cancelled,2029-06-18,2030-04-18,1048.13
1631,198,cancelled,2029-06-19,2030-04-19,1071.62
1632,124,completed,2029-06-20,2030-04-20,1077.96
1633,90,pending,2029-06-21,2030-04-21,1099.55
1634,138,completed,2029-06-22,2030-04-22,1038.5
1635,45,cancelled,2029-06-23,2030-04-23,1019.43
1636,198,cancelled,2029-06-24,2030-04-24,1088.15
1637,124,completed,2029-06-25,2030-04-25,1016.82
1638,90,pending,2029-06-26,2030-04-26,1058.68
1639,138,completed,2029-06-27,2030-04-27,1091.78
1640,45,cancelled,2029-06-28,2030-04-28,1095.06
1641,198,cancelled,2029-06-29,2030-04-29,1001.51
1642,124,completed,2029-06-30,2030-04-30,1054.8
1643,90,pending,2029-07-01,2030-05-01,1021.46
1644,138,completed,2029-07-02,2030-05-02,1034.87
1645,45,cancelled,2029-07-03,2030-05-03,1025.16
1646,198,cancelled,2029-07-04,2030-05-04,1001.17
1647,124,completed,2029-07-05,2030-05-05,1082.59
1648,90,pending,2029-07-06,2030-05-06,1003.94
1649,138,completed,2029-07-07,2030-05-07,1050.85
1650,45,cancelled,2029-07-08,2030-05-08,1015.33
1651,198,cancelled,2029-07-09,2030-05-09,1061.4
1652,124,completed,2029-07-10,2030-05-10,1043.38
1653,90,pending,2029-07-11,2030-05-11,1060.03
1654,138,completed,2029-07-12,2030-05-12,1024.46
1655,45,cancelled,2029-07-13,2030-05-13,1062.43
1656,198,cancelled,2029-07-14,2030-05-14,1081.62
1657,124,completed,2029-07-15,2030-05-15,1026.73
1658,90,pending,2029-07-16,2030-05-16,1045.66
1659,138,completed,2029-07-17,2030-05-17,1013.34
1660,45,cancelled,2029-07-18,2030-05-18,1087.65
1661,198,cancelled,2029-07-19,2030-05-19,1060.52
1662,124,completed,2029-07-20,2030-05-20,1072.17
1663,90,pending,2029-07-21,2030-05-21,1027.14
1664,138,completed,2029-07-22,2030-05-22,1091.85
1665,45,cancelled,2029-07-23,2030-05-23,1027.1
1666,198,cancelled,2029-07-24,2030-05-24,1094.85
1667,124,completed,2029-07-25,2030-05-25,1050.02
1668,90,pending,2029-07-26,2030-05-26,1006.03
1669,138,completed,2029-07-27,2030-05-27,1082.31
1670,45,cancelled,2029-07-28,2030-05-28,1000.69
1671,198,cancelled,2029-07-29,2030-05-29,1052.95
1672,124,completed,2029-07-30,2030-05-30,1026.66
1673,90,pending,2029-07-31,2030-05-31,1033.19
1674,138,completed,2029-08-01,2030-06-01,1080.41
1675,45,cancelled,2029-08-02,2030-06-02,1092.06
1676,198,cancelled,2029-08-03,2030-06-03,1087.96
1677,124,completed,2029-08-04,2030-06-04,1073.14
1678,90,pending,2029-08-05,2030-06-05,1026.09
1679,138,completed,2029-08-06,2030-06-06,1061.01
1680,45,cancelled,2029-08-07,2030-06-07,1099.69
1681,198,cancelled,2029-08-08,2030-06-08,1097.52
1682,124,completed,2029-08-09,2030-06-09,1023.67
1683,90,pending,2029-08-10,2030-06-10,1019.17
1684,138,completed,2029-08-11,2030-06-11,1097.87
1685,45,cancelled,2029-08-12,2030-06-12,1082.63
1686,198,cancelled,2029-08-13,2030-06-13,1024.62
1687,124,completed,2029-08-14,2030-06-14,1043.96
1688,90,pending,2029-08-15,2030-06-15,1023.36
1689,138,completed,2029-08-16,2030-06-16,1011.17
1690,45,cancelled,2029-08-17,2030-06-17,1077.57
1691,198,cancelled,2029-08-18,2030-06-18,1011.09
1692,124,completed,2029-08-19,2030-06-19,1027.45
1693,90,pending,2029-08-20,2030-06-20,1000.58
1694,138,completed,2029-08-21,2030-06-21,1014.36
1695,45,cancelled,2029-08-22,2030-06-22,1009.0
1696,198,cancelled,2029-08-23,2030-06-23,1073.58
1697,124,completed,2029-08-24,2030-06-24,1010.76
1698,90,pending,2029-08-25,2030-06-25,1087.79
1699,138,completed,2029-08-26,2030-06-26,1092.51
1700,45,cancelled,2029-08-27,2030-06-27,1068.23
1701,198,cancelled,2029-08-28,2030-06-28,1034.88
1702,124,completed,2029-08-29,2030-06-29,1085.06
1703,90,pending,2029-08-30,2030-06-30,1080.31
1704,138,completed,2029-08-31,2030-07-01,1069.48
1705,45,cancelled,2029-09-01,2030-07-02,1031.34
1706,198,cancelled,2029-09-02,2030-07-03,1065.7
1707,124,completed,2029-09-03,2030-07-04,1070.43
1708,90,pending,2029-09-04,2030-07-05,1007.09
1709,138,completed,2029-09-05,2030-07-06,1006.41
1710,45,cancelled,2029-09-06,2030-07-07,1005.89
1711,198,cancelled,2029-09-07,2030-07-08,1026.52
1712,124,completed,2029-09-08,2030-07-09,1057.94
1713,90,pending,2029-09-09,2030-07-10,1059.11
1714,138,completed,2029-09-10,2030-07-11,1003.05
1715,45,cancelled,2029-09-11,2030-07-12,1012.43
1716,198,cancelled,2029-09-12,2030-07-13,1056.72
1717,124,completed,2029-09-13,2030-07-14,1016.2
1718,90,pending,2029-09-14,2030-07-15,1031.54
1719,138,completed,2029-09-15,2030-07-16,1076.57
1720,45,cancelled,2029-09-16,2030-07-17,1011.18
1721,198,cancelled,2029-09-17,2030-07-18,1057.13
1722,124,completed,2029-09-18,2030-07-19,1006.51
1723,90,pending,2029-09-19,2030-07-20,1076.33
1724,138,completed,2029-09-20,2030-07-21,1044.3
1725,45,cancelled,2029-09-21,2030-07-22,1043.53
1726,198,cancelled,2029-09-22,2030-07-23,1023.76
1727,124,completed,2029-09-23,2030-07-24,1012.96
1728,90,pending,2029-09-24,2030-07-25,1071.99
1729,138,completed,2029-09-25,2030-07-26,1080.97
1730,45,cancelled,2029-09-26,2030-07-27,1056.3
1731,198,cancelled,2029-09-27,2030-07-28,1070.47
1732,124,completed,2029-09-28,2030-07-29,1039.2
1733,90,pending,2029-09-29,2030-07-30,1019.43
1734,138,completed,2029-09-30,2030-07-31,1045.55
1735,45,cancelled,2029-10-01,2030-08-01,1054.32
1736,198,cancelled,2029-10-02,2030-08-02,1073.26
1737,124,completed,2029-10-03,2030-08-03,1039.26
1738,90,pending,2029-10-04,2030-08-04,1014.43
1739,138,completed,2029-10-05,2030-08-05,1058.42
1740,45,cancelled,2029-10-06,2030-08-06,1083.49
1741,198,cancelled,2029-10-07,2030-08-07,1052.85
1742,124,completed,2029-10-08,2030-08-08,1092.44
1743,90,pending,2029-10-09,2030-08-09,1039.62
1744,138,completed,2029-10-10,2030-08-10,1069.07
1745,45,cancelled,2029-10-11,2030-08-11,1008.37
1746,198,cancelled,2029-10-12,2030-08-12,1096.11
1747,124,completed,2029-10-13,2030-08-13,1096.74
1748,90,pending,2029-10-14,2030-08-14,1060.17
1749,138,completed,2029-10-15,2030-08-15,1029.39
1750,45,cancelled,2029-10-16,2030-08-16,1053.2
1751,198,cancelled,2029-10-17,2030-08-17,1006.05
1752,124,completed,2029-10-18,2030-08-18,1029.68
1753,90,pending,2029-10-19,2030-08-19,1088.13
1754,138,completed,2029-10-20,2030-08-20,1086.3
1755,45,cancelled,2029-10-21,2030-08-21,1087.31
1756,198,cancelled,2029-10-22,2030-08-22,1004.55
1757,124,completed,2029-10-23,2030-08-23,1003.31
1758,90,pending,2029-10-24,2030-08-24,1074.87
1759,138,completed,2029-10-25,2030-08-25,1071.09
1760,45,cancelled,2029-10-26,2030-08-26,1017.07
1761,198,cancelled,2029-10-27,2030-08-27,1036.13
1762,124,completed,2029-10-28,2030-08-28,1044.55
1763,90,pending,2029-10-29,2030-08-29,1053.87
1764,138,completed,2029-10-30,2030-08-30,1097.56
1765,45,cancelled,2029-10-31,2030-08-31,1077.14
1766,198,cancelled,2029-11-01,2030-09-01,1002.88
1767,124,completed,2029-11-02,2030-09-02,1042.16
1768,90,pending,2029-11-03,2030-09-03,1060.72
1769,138,completed,2029-11-04,2030-09-04,1034.75
1770,45,cancelled,2029-11-05,2030-09-05,1067.23
1771,198,cancelled,2029-11-06,2030-09-06,1046.75
1772,124,completed,2029-11-07,2030-09-07,1081.12
1773,90,pending,2029-11-08,2030-09-08,1021.15
1774,138,completed,2029-11-09,2030-09-09,1058.91
1775,45,cancelled,2029-11-10,2030-09-10,1052.49
1776,198,cancelled,2029-11-11,2030-09-11,1090.6
1777,124,completed,2029-11-12,2030-09-12,1007.19
1778,90,pending,2029-11-13,2030-09-13,1000.13
1779,138,completed,2029-11-14,2030-09-14,1001.67
1780,45,cancelled,2029-11-15,2030-09-15,1014.81
1781,198,cancelled,2029-11-16,2030-09-16,1043.5
1782,124,completed,2029-11-17,2030-09-17,1092.37
1783,90,pending,2029-11-18,2030-09-18,1097.36
1784,138,completed,2029-11-19,2030-09-19,1090.19
1785,45,cancelled,2029-11-20,2030-09-20,1018.42
1786,198,cancelled,2029-11-21,2030-09-21,1020.26
1787,124,completed,2029-11-22,2030-09-22,1063.85
1788,90,pending,2029-11-23,2030-09-23,1053.67
1789,138,completed,2029-11-24,2030-09-24,1050.6
1790,45,cancelled,2029-11-25,2030-09-25,1038.33
1791,198,cancelled,2029-11-26,2030-09-26,1076.17
1792,124,completed,2029-11-27,2030-09-27,1035.31
1793,90,pending,2029-11-28,2030-09-28,1068.3
1794,138,completed,2029-11-29,2030-09-29,1001.28
1795,45,cancelled,2029-11-30,2030-09-30,1037.63
1796,198,cancelled,2029-12-01,2030-10-01,1020.24
1797,124,completed,2029-12-02,2030-10-02,1091.85
1798,90,pending,2029-12-03,2030-10-03,1073.58
1799,138,completed,2029-12-04,2030-10-04,1040.72
1800,45,cancelled,2029-12-05,2030-10-05,1030.26
1801,198,cancelled,2029-12-06,2030-10-06,1052.82
1802,124,completed,2029-12-07,2030-10-07,1044.34
1803,90,pending,2029-12-08,2030-10-08,1095.41
1804,138,completed,2029-12-09,2030-10-09,1066.53
1805,45,cancelled,2029-12-10,2030-10-10,1073.52
1806,198,cancelled,2029-12-11,2030-10-11,1015.49
1807,124,completed,2029-12-12,2030-10-12,1030.08
1808,90,pending,2029-12-13,2030-10-13,1075.75
1809,138,completed,2029-12-14,2030-10-14,1041.42
1810,45,cancelled,2029-12-15,2030-10-15,1057.51
1811,198,cancelled,2029-12-16,2030-10-16,1017.48
1812,124,completed,2029-12-17,2030-10-17,1063.1
1813,90,pending,2029-12-18,2030-10-18,1016.89
1814,138,completed,2029-12-19,2030-10-19,1052.8
1815,45,cancelled,2029-12-20,2030-10-20,1031.53
1816,198,cancelled,2029-12-21,2030-10-21,1046.49
1817,124,completed,2029-12-22,2030-10-22,1001.75
1818,90,pending,2029-12-23,2030-10-23,1073.04
1819,138,completed,2029-12-24,2030-10-24,1096.75
1820,45,cancelled,2029-12-25,2030-10-25,1056.39
1821,198,cancelled,2029-12-26,2030-10-26,1007.61
1822,124,completed,2029-12-27,2030-10-27,1015.22
1823,90,pending,2029-12-28,2030-10-28,1014.82
1824,138,completed,2029-12-29,2030-10-29,1033.16
1825,45,cancelled,2029-12-30,2030-10-30,1031.26
1826,198,cancelled,2029-12-31,2030-10-31,1059.27
1827,124,completed,2030-01-01,2030-11-01,1025.18
1828,90,pending,2030-01-02,2030-11-02,1073.16
1829,138,completed,2030-01-03,2030-11-03,1092.98
1830,45,cancelled,2030-01-04,2030-11-04,1018.08
1831,198,cancelled,2030-01-05,2030-11-05,1017.78
1832,124,completed,2030-01-06,2030-11-06,1093.51
1833,90,pending,2030-01-07,2030-11-07,1090.34
1834,138,completed,2030-01-08,2030-11-08,1012.78
1835,45,cancelled,2030-01-09,2030-11-09,1051.39
1836,198,cancelled,2030-01-10,2030-11-10,1055.01
1837,124,completed,2030-01-11,2030-11-11,1004.33
1838,90,pending,2030-01-12,2030-11-12,1048.94
1839,138,completed,2030-01-13,2030-11-13,1067.82
1840,45,cancelled,2030-01-14,2030-11-14,1043.3
1841,198,cancelled,2030-01-15,2030-11-15,1008.55
1842,124,completed,2030-01-16,2030-11-16,1004.87
1843,90,pending,2030-01-17,2030-11-17,1080.69
1844,138,completed,2030-01-18,2030-11-18,1060.7
1845,45,cancelled,2030-01-19,2030-11-19,1085.51
1846,198,cancelled,2030-01-20,2030-11-20,1090.67
1847,124,completed,2030-01-21,2030-11-21,1016.52
1848,90,pending,2030-01-22,2030-11-22,1006.81
1849,138,completed,2030-01-23,2030-11-23,1049.42
1850,45,cancelled,2030-01-24,2030-11-24,1018.85
1851,198,cancelled,2030-01-25,2030-11-25,1042.03
1852,124,completed,2030-01-26,2030-11-26,1064.87
1853,90,pending,2030-01-27,2030-11-27,1016.2
1854,138,completed,2030-01-28,2030-11-28,1053.25
1855,45,cancelled,2030-01-29,2030-11-29,1001.71
1856,198,cancelled,2030-01-30,2030-11-30,1063.97
1857,124,completed,2030-01-31,2030-12-01,1056.97
1858,90,pending,2030-02-01,2030-12-02,1024.56
1859,138,completed,2030-02-02,2030-12-03,1094.04
1860,45,cancelled,2030-02-03,2030-12-04,1067.33
1861,198,cancelled,2030-02-04,2030-12-05,1064.27
1862,124,completed,2030-02-05,2030-12-06,1006.35
1863,90,pending,2030-02-06,2030-12-07,1037.01
1864,138,completed,2030-02-07,2030-12-08,1070.52
1865,45,cancelled,2030-02-08,2030-12-09,1025.05
1866,198,cancelled,2030-02-09,2030-12-10,1087.06
1867,124,completed,2030-02-10,2030-12-11,1081.96
1868,90,pending,2030-02-11,2030-12-12,1014.1
1869,138,completed,2030-02-12,2030-12-13,1052.59
1870,45,cancelled,2030-02-13,2030-12-14,1090.61
1871,198,cancelled,2030-02-14,2030-12-15,1040.61
1872,124,completed,2030-02-15,2030-12-16,1083.58
1873,90,pending,2030-02-16,2030-12-17,1083.37
1874,138,completed,2030-02-17,2030-12-18,1058.94
1875,45,cancelled,2030-02-18,2030-12-19,1093.2
1876,198,cancelled,2030-02-19,2030-12-20,1040.88
1877,124,completed,2030-02-20,2030-12-21,1080.47
1878,90,pending,2030-02-21,2030-12-22,1037.19
1879,138,completed,2030-02-22,2030-12-23,1077.53
1880,45,cancelled,2030-02-23,2030-12-24,1039.06
1881,198,cancelled,2030-02-24,2030-12-25,1020.59
1882,124,completed,2030-02-25,2030-12-26,1065.2
1883,90,pending,2030-02-26,2030-12-27,1040.42
1884,138,completed,2030-02-27,2030-12-28,1006.6
1885,45,cancelled,2030-02-28,2030-12-29,1071.49
1886,198,cancelled,2030-03-01,2030-12-30,1040.51
1887,124,completed,2030-03-02,2030-12-31,1018.76
1888,90,pending,2030-03-03,2031-01-01,1077.1
1889,138,completed,2030-03-04,2031-01-02,1058.42
1890,45,cancelled,2030-03-05,2031-01-03,1061.48
1891,198,cancelled,2030-03-06,2031-01-04,1080.49
1892,124,completed,2030-03-07,2031-01-05,1034.22
1893,90,pending,2030-03-08,2031-01-06,1096.16
1894,138,completed,2030-03-09,2031-01-07,1016.36
1895,45,cancelled,2030-03-10,2031-01-08,1007.13
1896,198,cancelled,2030-03-11,2031-01-09,1071.14
1897,124,completed,2030-03-12,2031-01-10,1008.3
1898,90,pending,2030-03-13,2031-01-11,1074.54
1899,138,completed,2030-03-14,2031-01-12,1044.29
1900,45,cancelled,2030-03-15,2031-01-13,1033.14
1901,198,cancelled,2030-03-16,2031-01-14,1087.32
1902,124,completed,2030-03-17,2031-01-15,1042.08
1903,90,pending,2030-03-18,2031-01-16,1042.16
1904,138,completed,2030-03-19,2031-01-17,1008.94
1905,45,cancelled,2030-03-20,2031-01-18,1074.09
1906,198,cancelled,2030-03-21,2031-01-19,1065.58
1907,124,completed,2030-03-22,2031-01-20,1084.74
1908,90,pending,2030-03-23,2031-01-21,1035.12
1909,138,completed,2030-03-24,2031-01-22,1088.82
1910,45,cancelled,2030-03-25,2031-01-23,1043.76
1911,198,cancelled,2030-03-26,2031-01-24,1048.12
1912,124,completed,2030-03-27,2031-01-25,1035.98
1913,90,pending,2030-03-28,2031-01-26,1014.08
1914,138,completed,2030-03-29,2031-01-27,1043.18
1915,45,cancelled,2030-03-30,2031-01-28,1060.35
1916,198,cancelled,2030-03-31,2031-01-29,1035.9
1917,124,completed,2030-04-01,2031-01-30,1076.93
1918,90,pending,2030-04-02,2031-01-31,1014.53
1919,138,completed,2030-04-03,2031-02-01,1075.07
1920,45,cancelled,2030-04-04,2031-02-02,1023.79
1921,198,cancelled,2030-04-05,2031-02-03,1039.52
1922,124,completed,2030-04-06,2031-02-04,1084.95
1923,90,pending,2030-04-07,2031-02-05,1091.33
1924,138,completed,2030-04-08,2031-02-06,1059.52
1925,45,cancelled,2030-04-09,2031-02-07,1044.53
1926,198,cancelled,2030-04-10,2031-02-08,1051.79
1927,124,completed,2030-04-11,2031-02-09,1082.28
1928,90,pending,2030-04-12,2031-02-10,1098.7
1929,138,completed,2030-04-13,2031-02-11,1097.97
1930,45,cancelled,2030-04-14,2031-02-12,1040.3
1931,198,cancelled,2030-04-15,2031-02-13,1037.31
1932,124,completed,2030-04-16,2031-02-14,1089.71
1933,90,pending,2030-04-17,2031-02-15,1091.0
1934,138,completed,2030-04-18,2031-02-16,1026.01
1935,45,cancelled,2030-04-19,2031-02-17,1003.71
1936,198,cancelled,2030-04-20,2031-02-18,1065.66
1937,124,completed,2030-04-21,2031-02-19,1098.92
1938,90,pending,2030-04-22,2031-02-20,1015.39
1939,138,completed,2030-04-23,2031-02-21,1078.89
1940,45,cancelled,2030-04-24,2031-02-22,1040.15
1941,198,cancelled,2030-04-25,2031-02-23,1040.84
1942,124,completed,2030-04-26,2031-02-24,1038.53
1943,90,pending,2030-04-27,2031-02-25,1011.24
1944,138,completed,2030-04-28,2031-02-26,1063.3
1945,45,cancelled,2030-04-29,2031-02-27,1097.05
1946,198,cancelled,2030-04-30,2031-02-28,1048.44
1947,124,completed,2030-05-01,2031-03-01,1017.4
1948,90,pending,2030-05-02,2031-03-02,1036.88
1949,138,completed,2030-05-03,2031-03-03,1010.69
1950,45,cancelled,2030-05-04,2031-03-04,1071.5
1951,198,cancelled,2030-05-05,2031-03-05,1061.34
1952,124,completed,2030-05-06,2031-03-06,1038.76
1953,90,pending,2030-05-07,2031-03-07,1063.36
1954,138,completed,2030-05-08,2031-03-08,1058.3
1955,45,cancelled,2030-05-09,2031-03-09,1001.56
1956,198,cancelled,2030-05-10,2031-03-10,1046.69
1957,124,completed,2030-05-11,2031-03-11,1099.81
1958,90,pending,2030-05-12,2031-03-12,1066.35
1959,138,completed,2030-05-13,2031-03-13,1058.32
1960,45,cancelled,2030-05-14,2031-03-14,1003.29
1961,198,cancelled,2030-05-15,2031-03-15,1006.12
1962,124,completed,2030-05-16,2031-03-16,1044.18
1963,90,pending,2030-05-17,2031-03-17,1032.07
1964,138,completed,2030-05-18,2031-03-18,1046.63
1965,45,cancelled,2030-05-19,2031-03-19,1034.92
1966,198,cancelled,2030-05-20,2031-03-20,1014.39
1967,124,completed,2030-05-21,2031-03-21,1004.64
1968,90,pending,2030-05-22,2031-03-22,1090.21
1969,138,completed,2030-05-23,2031-03-23,1068.52
1970,45,cancelled,2030-05-24,2031-03-24,1079.9
1971,198,cancelled,2030-05-25,2031-03-25,1089.55
1972,124,completed,2030-05-26,2031-03-26,1050.45
1973,90,pending,2030-05-27,2031-03-27,1022.94
1974,138,completed,2030-05-28,2031-03-28,1022.28
1975,45,cancelled,2030-05-29,2031-03-29,1089.16
1976,198,cancelled,2030-05-30,2031-03-30,1081.36
1977,124,completed,2030-05-31,2031-03-31,1031.57
1978,90,pending,2030-06-01,2031-04-01,1011.03
1979,138,completed,2030-06-02,2031-04-02,1008.02
1980,45,cancelled,2030-06-03,2031-04-03,1023.7
1981,198,cancelled,2030-06-04,2031-04-04,1031.74
1982,124,completed,2030-06-05,2031-04-05,1050.9
1983,90,pending,2030-06-06,2031-04-06,1074.7
1984,138,completed,2030-06-07,2031-04-07,1002.71
1985,45,cancelled,2030-06-08,2031-04-08,1029.22
1986,198,cancelled,2030-06-09,2031-04-09,1031.32
1987,124,completed,2030-06-10,2031-04-10,1055.1
1988,90,pending,2030-06-11,2031-04-11,1037.55
1989,138,completed,2030-06-12,2031-04-12,1064.47
1990,45,cancelled,2030-06-13,2031-04-13,1039.38
1991,198,cancelled,2030-06-14,2031-04-14,1079.22
1992,124,completed,2030-06-15,2031-04-15,1017.06
1993,90,pending,2030-06-16,2031-04-16,1082.26
1994,138,completed,2030-06-17,2031-04-17,1076.64
1995,45,cancelled,2030-06-18,2031-04-18,1084.94
1996,198,cancelled,2030-06-19,2031-04-19,1030.84
1997,124,completed,2030-06-20,2031-04-20,1072.58
1998,90,pending,2030-06-21,2031-04-21,1098.1
1999,138,completed,2030-06-22,2031-04-22,1052.22
2000,45,cancelled,2030-06-23,2031-04-23,1039.18
2001,198,cancelled,2030-06-24,2031-04-24,1079.91
2002,124,completed,2030-06-25,2031-04-25,1035.44
2003,90,pending,2030-06-26,2031-04-26,1063.01
2004,138,completed,2030-06-27,2031-04-27,1083.17
2005,45,cancelled,2030-06-28,2031-04-28,1014.15
2006,198,cancelled,2030-06-29,2031-04-29,1046.86
2007,124,completed,2030-06-30,2031-04-30,1031.11
2008,90,pending,2030-07-01,2031-05-01,1058.44
2009,138,completed,2030-07-02,2031-05-02,1007.52
2010,45,cancelled,2030-07-03,2031-05-03,1066.89
2011,198,cancelled,2030-07-04,2031-05-04,1068.81
2012,124,completed,2030-07-05,2031-05-05,1086.98
2013,90,pending,2030-07-06,2031-05-06,1072.42
2014,138,completed,2030-07-07,2031-05-07,1076.76
2015,45,cancelled,2030-07-08,2031-05-08,1033.96
2016,198,cancelled,2030-07-09,2031-05-09,1081.08
2017,124,completed,2030-07-10,2031-05-10,1011.59
2018,90,pending,2030-07-11,2031-05-11,1091.59
2019,138,completed,2030-07-12,2031-05-12,1013.83
2020,45,cancelled,2030-07-13,2031-05-13,1094.1
2021,198,cancelled,2030-07-14,2031-05-14,1098.8
2022,124,completed,2030-07-15,2031-05-15,1048.23
2023,90,pending,2030-07-16,2031-05-16,1096.64
2024,138,completed,2030-07-17,2031-05-17,1025.14
2025,45,cancelled,2030-07-18,2031-05-18,1046.89
2026,198,cancelled,2030-07-19,2031-05-19,1086.28
2027,124,completed,2030-07-20,2031-05-20,1086.23
2028,90,pending,2030-07-21,2031-05-21,1013.19
2029,138,completed,2030-07-22,2031-05-22,1052.56
2030,45,cancelled,2030-07-23,2031-05-23,1007.74
2031,198,cancelled,2030-07-24,2031-05-24,1074.42
2032,124,completed,2030-07-25,2031-05-25,1081.18
2033,90,pending,2030-07-26,2031-05-26,1087.5
2034,138,completed,2030-07-27,2031-05-27,1078.45
2035,45,cancelled,2030-07-28,2031-05-28,1055.31
2036,198,cancelled,2030-07-29,2031-05-29,1086.89
2037,124,completed,2030-07-30,2031-05-30,1018.2
2038,90,pending,2030-07-31,2031-05-31,1049.9
2039,138,completed,2030-08-01,2031-06-01,1028.42
2040,45,cancelled,2030-08-02,2031-06-02,1066.52
2041,198,cancelled,2030-08-03,2031-06-03,1094.75
2042,124,completed,2030-08-04,2031-06-04,1022.77
2043,90,pending,2030-08-05,2031-06-05,1014.39
2044,138,completed,2030-08-06,2031-06-06,1084.74
