order_id,product_id,quantity,price,created_at
2363,402,2,93.33,2025-10-14 19:07:37.510907
2363,140,3,393.41,2025-10-14 19:07:37.510907
2364,225,7,48.03,2025-08-21 19:07:37.510940
2364,38,2,267.81,2025-08-21 19:07:37.510940
2364,9,5,11.57,2025-08-21 19:07:37.510940
2364,98,3,495.3,2025-08-21 19:07:37.510940
2365,39,1,45.02,2025-10-30 19:07:37.510973
2365,447,4,71.23,2025-10-30 19:07:37.510973
2365,454,8,331.05,2025-10-30 19:07:37.510973
2366,403,3,275.62,2025-08-18 19:07:37.511007
2366,280,8,22.26,2025-08-18 19:07:37.511007
2366,440,1,378.36,2025-08-18 19:07:37.511007
2366,120,2,316.55,2025-08-18 19:07:37.511007
2367,297,7,57.96,2025-08-07 19:07:37.511040
2367,432,2,70.6,2025-08-07 19:07:37.511040
2367,448,4,342.08,2025-08-07 19:07:37.511040
2367,407,6,56.53,2025-08-07 19:07:37.511040
2368,33,8,244.99,2025-09-06 19:07:37.511073
2368,61,7,457.86,2025-09-06 19:07:37.511073
2368,189,4,450.29,2025-09-06 19:07:37.511073
2369,479,8,255.4,2025-10-24 19:07:37.511106
2370,375,8,162.01,2025-08-10 19:07:37.511145
2370,74,1,482.8,2025-08-10 19:07:37.511145
2371,153,5,64.71,2025-10-19 19:07:37.511178
2372,174,3,385.9,2025-10-12 19:07:37.511211
2373,253,9,128.59,2025-08-08 19:07:37.511245
2374,432,4,70.6,2025-10-09 19:07:37.511295
2374,251,8,437.11,2025-10-09 19:07:37.511295
2374,263,5,120.31,2025-10-09 19:07:37.511295
2374,230,3,431.23,2025-10-09 19:07:37.511295
2375,143,6,177.39,2025-09-30 19:07:37.511332
2375,445,8,187.04,2025-09-30 19:07:37.511332
2376,174,9,385.9,2025-09-04 19:07:37.511369
2376,291,8,123.15,2025-09-04 19:07:37.511369
2377,259,2,300.15,2025-09-13 19:07:37.511416
2377,437,4,438.67,2025-09-13 19:07:37.511416
2377,349,5,52.15,2025-09-13 19:07:37.511416
2377,438,3,311.7,2025-09-13 19:07:37.511416
2378,399,4,335.44,2025-09-27 19:07:37.511449
2379,34,2,88.3,2025-09-23 19:07:37.511482
2379,289,9,368.29,2025-09-23 19:07:37.511482
2380,258,4,230.3,2025-09-06 19:07:37.511515
2380,272,6,394.24,2025-09-06 19:07:37.511515
2380,33,9,244.99,2025-09-06 19:07:37.511515
2381,40,6,317.99,2025-08-16 19:07:37.511549
2382,210,8,461.87,2025-09-28 19:07:37.511582
2382,87,4,314.8,2025-09-28 19:07:37.511582
2382,3,6,75.72,2025-09-28 19:07:37.511582
2382,255,1,463.0,2025-09-28 19:07:37.511582
2383,23,3,194.55,2025-10-06 19:07:37.511615
2383,158,1,270.61,2025-10-06 19:07:37.511615
2384,442,9,55.02,2025-08-15 19:07:37.511648
2384,391,7,66.0,2025-08-15 19:07:37.511648
2385,442,8,55.02,2025-09-22 19:07:37.511690
2385,143,8,177.39,2025-09-22 19:07:37.511690
2386,297,2,57.96,2025-08-13 19:07:37.511725
2386,302,8,486.88,2025-08-13 19:07:37.511725
2386,248,5,42.59,2025-08-13 19:07:37.511725
2386,5,4,155.6,2025-08-13 19:07:37.511725
2387,117,2,115.68,2025-09-25 19:07:37.511758
2387,498,5,261.05,2025-09-25 19:07:37.511758
2388,141,3,72.5,2025-10-13 19:07:37.511792
2388,305,9,343.23,2025-10-13 19:07:37.511792
2388,50,2,322.81,2025-10-13 19:07:37.511792
2389,84,2,239.72,2025-10-30 19:07:37.511825
2389,71,1,190.91,2025-10-30 19:07:37.511825
2390,354,5,128.11,2025-10-14 19:07:37.511858
2390,351,2,69.78,2025-10-14 19:07:37.511858
2390,249,4,297.16,2025-10-14 19:07:37.511858
2391,443,1,498.36,2025-09-30 19:07:37.511893
2392,241,4,386.64,2025-09-16 19:07:37.511926
2393,232,7,138.0,2025-09-03 19:07:37.511959
2394,289,3,368.29,2025-08-11 19:07:37.511994
2394,313,9,283.56,2025-08-11 19:07:37.511994
2394,453,6,199.23,2025-08-11 19:07:37.511994
2395,160,6,345.15,2025-11-02 19:07:37.512027
2395,282,4,26.97,2025-11-02 19:07:37.512027
2395,209,5,61.56,2025-11-02 19:07:37.512027
2396,433,1,73.9,2025-10-06 19:07:37.512060
2397,389,5,292.56,2025-10-17 19:07:37.512093
2397,71,2,190.91,2025-10-17 19:07:37.512093
2397,351,6,69.78,2025-10-17 19:07:37.512093
2398,127,5,455.91,2025-10-21 19:07:37.512131
2398,436,5,483.08,2025-10-21 19:07:37.512131
2399,168,8,168.52,2025-10-06 19:07:37.512165
2399,374,3,221.9,2025-10-06 19:07:37.512165
2400,465,9,15.37,2025-09-03 19:07:37.512199
2400,490,5,443.67,2025-09-03 19:07:37.512199
2400,14,8,166.64,2025-09-03 19:07:37.512199
2400,499,4,219.84,2025-09-03 19:07:37.512199
2401,304,8,411.65,2025-08-14 19:07:37.512232
2401,175,9,369.44,2025-08-14 19:07:37.512232
2401,3,7,75.72,2025-08-14 19:07:37.512232
2401,137,2,182.29,2025-08-14 19:07:37.512232
2402,83,8,50.44,2025-08-18 19:07:37.512265
2402,132,9,42.3,2025-08-18 19:07:37.512265
2402,481,1,290.7,2025-08-18 19:07:37.512265
2402,116,3,293.77,2025-08-18 19:07:37.512265
2403,202,2,13.96,2025-08-26 19:07:37.512298
2403,462,2,495.84,2025-08-26 19:07:37.512298
2403,152,1,175.82,2025-08-26 19:07:37.512298
2404,79,8,207.43,2025-10-17 19:07:37.512331
2404,250,3,72.73,2025-10-17 19:07:37.512331
2405,489,5,66.73,2025-11-01 19:07:37.512364
2405,143,5,177.39,2025-11-01 19:07:37.512364
2406,374,4,221.9,2025-10-30 19:07:37.512398
2407,112,7,493.07,2025-10-09 19:07:37.512431
2407,411,9,39.62,2025-10-09 19:07:37.512431
2407,470,1,406.83,2025-10-09 19:07:37.512431
2408,44,9,347.01,2025-08-09 19:07:37.512464
2409,231,1,434.89,2025-08-21 19:07:37.512497
2410,476,4,281.12,2025-08-25 19:07:37.512531
2410,16,5,74.76,2025-08-25 19:07:37.512531
2410,150,4,95.03,2025-08-25 19:07:37.512531
2410,102,7,424.34,2025-08-25 19:07:37.512531
2411,25,8,356.78,2025-08-29 19:07:37.512564
2411,81,2,330.27,2025-08-29 19:07:37.512564
2411,242,9,221.41,2025-08-29 19:07:37.512564
2412,377,9,283.9,2025-10-18 19:07:37.512597
2412,97,7,92.83,2025-10-18 19:07:37.512597
2412,319,3,116.64,2025-10-18 19:07:37.512597
2412,283,9,167.88,2025-10-18 19:07:37.512597
2413,323,1,242.85,2025-08-23 19:07:37.512630
2413,345,1,195.0,2025-08-23 19:07:37.512630
2413,255,3,463.0,2025-08-23 19:07:37.512630
2413,493,6,296.16,2025-08-23 19:07:37.512630
2414,462,4,495.84,2025-10-21 19:07:37.512663
2414,304,2,411.65,2025-10-21 19:07:37.512663
2415,77,6,202.42,2025-09-20 19:07:37.512708
2415,202,5,13.96,2025-09-20 19:07:37.512708
2415,221,6,56.53,2025-09-20 19:07:37.512708
2415,39,9,45.02,2025-09-20 19:07:37.512708
2416,492,7,311.7,2025-09-18 19:07:37.512742
2416,84,5,239.72,2025-09-18 19:07:37.512742
2416,16,6,74.76,2025-09-18 19:07:37.512742
2416,93,9,54.89,2025-09-18 19:07:37.512742
2417,437,7,438.67,2025-10-15 19:07:37.512775
2418,274,3,495.63,2025-10-23 19:07:37.512808
2418,428,2,338.78,2025-10-23 19:07:37.512808
2418,442,2,55.02,2025-10-23 19:07:37.512808
2418,19,6,304.95,2025-10-23 19:07:37.512808
2419,475,5,114.43,2025-10-14 19:07:37.512842
2420,130,1,79.46,2025-08-13 19:07:37.512874
2420,83,7,50.44,2025-08-13 19:07:37.512874
2421,341,7,132.55,2025-08-21 19:07:37.512909
2421,112,9,493.07,2025-08-21 19:07:37.512909
2421,128,6,308.64,2025-08-21 19:07:37.512909
2422,289,1,368.29,2025-10-04 19:07:37.512942
2422,352,9,442.44,2025-10-04 19:07:37.512942
2423,422,6,155.05,2025-10-03 19:07:37.512975
2423,260,2,43.09,2025-10-03 19:07:37.512975
2424,291,3,123.15,2025-08-27 19:07:37.513009
2424,360,6,56.14,2025-08-27 19:07:37.513009
2425,217,1,388.89,2025-08-25 19:07:37.513042
2425,338,9,279.9,2025-08-25 19:07:37.513042
2425,480,5,380.3,2025-08-25 19:07:37.513042
2426,273,9,302.4,2025-10-17 19:07:37.513075
2426,203,9,284.74,2025-10-17 19:07:37.513075
2426,404,9,299.27,2025-10-17 19:07:37.513075
2426,170,1,44.72,2025-10-17 19:07:37.513075
2427,245,1,421.56,2025-09-13 19:07:37.513108
2427,436,5,483.08,2025-09-13 19:07:37.513108
2427,30,3,97.35,2025-09-13 19:07:37.513108
2428,326,3,48.49,2025-08-20 19:07:37.513148
2428,186,1,161.52,2025-08-20 19:07:37.513148
2429,45,5,73.07,2025-08-20 19:07:37.513182
2429,498,2,261.05,2025-08-20 19:07:37.513182
2429,239,4,419.86,2025-08-20 19:07:37.513182
2430,192,4,439.92,2025-10-08 19:07:37.513215
2430,103,1,340.0,2025-10-08 19:07:37.513215
2430,253,8,128.59,2025-10-08 19:07:37.513215
2430,220,9,331.17,2025-10-08 19:07:37.513215
2431,29,6,314.06,2025-08-06 19:07:37.513248
2431,212,6,86.93,2025-08-06 19:07:37.513248
2432,480,7,380.3,2025-10-08 19:07:37.513281
2432,102,1,424.34,2025-10-08 19:07:37.513281
2433,472,8,189.22,2025-10-11 19:07:37.513315
2434,186,9,161.52,2025-08-06 19:07:37.513349
2434,420,6,132.24,2025-08-06 19:07:37.513349
2434,135,5,106.5,2025-08-06 19:07:37.513349
2434,31,8,453.88,2025-08-06 19:07:37.513349
2435,104,5,150.14,2025-10-18 19:07:37.513382
2435,1,6,190.4,2025-10-18 19:07:37.513382
2435,434,7,77.46,2025-10-18 19:07:37.513382
2436,271,9,195.24,2025-09-29 19:07:37.513415
2436,195,4,439.0,2025-09-29 19:07:37.513415
2436,196,4,423.99,2025-09-29 19:07:37.513415
2437,133,9,498.34,2025-10-03 19:07:37.513448
2437,479,8,255.4,2025-10-03 19:07:37.513448
2437,218,2,95.05,2025-10-03 19:07:37.513448
2438,240,9,28.25,2025-08-23 19:07:37.513480
2438,60,2,385.43,2025-08-23 19:07:37.513480
2438,167,5,184.73,2025-08-23 19:07:37.513480
2438,319,7,116.64,2025-08-23 19:07:37.513480
2439,92,6,453.15,2025-08-29 19:07:37.513513
2440,289,1,368.29,2025-09-24 19:07:37.513546
2440,53,1,327.72,2025-09-24 19:07:37.513546
2440,67,9,425.09,2025-09-24 19:07:37.513546
2440,270,7,25.84,2025-09-24 19:07:37.513546
2441,182,8,106.48,2025-08-30 19:07:37.513579
2441,392,6,96.37,2025-08-30 19:07:37.513579
2441,36,4,357.57,2025-08-30 19:07:37.513579
2441,384,4,360.47,2025-08-30 19:07:37.513579
2442,353,2,227.14,2025-10-30 19:07:37.513612
2442,166,1,218.67,2025-10-30 19:07:37.513612
2443,476,6,281.12,2025-10-24 19:07:37.513645
2444,46,1,132.68,2025-10-20 19:07:37.513686
2444,488,5,379.35,2025-10-20 19:07:37.513686
2444,453,6,199.23,2025-10-20 19:07:37.513686
2445,181,1,416.16,2025-10-17 19:07:37.513720
2445,315,9,267.53,2025-10-17 19:07:37.513720
2445,223,6,303.58,2025-10-17 19:07:37.513720
2446,457,4,308.9,2025-08-20 19:07:37.513754
2447,237,3,74.31,2025-10-05 19:07:37.513787
2447,268,4,263.65,2025-10-05 19:07:37.513787
2448,16,8,74.76,2025-10-20 19:07:37.513820
2448,19,8,304.95,2025-10-20 19:07:37.513820
2449,388,7,263.93,2025-09-10 19:07:37.513854
2449,95,5,134.04,2025-09-10 19:07:37.513854
2450,393,3,459.29,2025-09-22 19:07:37.513887
2451,303,4,299.23,2025-10-04 19:07:37.513920
2451,405,1,300.54,2025-10-04 19:07:37.513920
2452,344,6,450.85,2025-10-15 19:07:37.513953
2452,377,3,283.9,2025-10-15 19:07:37.513953
2452,306,5,498.58,2025-10-15 19:07:37.513953
2453,25,1,356.78,2025-10-31 19:07:37.513987
2454,122,3,144.08,2025-08-09 19:07:37.514020
2455,83,5,50.44,2025-10-25 19:07:37.514052
2455,436,6,483.08,2025-10-25 19:07:37.514052
2456,104,8,150.14,2025-10-13 19:07:37.514086
2456,303,4,299.23,2025-10-13 19:07:37.514086
2456,417,7,5.61,2025-10-13 19:07:37.514086
2456,70,5,40.12,2025-10-13 19:07:37.514086
2457,214,8,487.89,2025-10-14 19:07:37.514119
2457,310,3,212.77,2025-10-14 19:07:37.514119
2457,25,3,356.78,2025-10-14 19:07:37.514119
2457,484,5,330.49,2025-10-14 19:07:37.514119
2458,482,2,281.23,2025-09-17 19:07:37.514158
2458,134,2,379.76,2025-09-17 19:07:37.514158
2458,362,1,164.95,2025-09-17 19:07:37.514158
2459,58,1,178.29,2025-09-12 19:07:37.514190
2459,490,6,443.67,2025-09-12 19:07:37.514190
2459,268,1,263.65,2025-09-12 19:07:37.514190
2459,88,5,343.56,2025-09-12 19:07:37.514190
2460,69,1,45.39,2025-09-20 19:07:37.514223
2460,481,4,290.7,2025-09-20 19:07:37.514223
2460,249,9,297.16,2025-09-20 19:07:37.514223
2461,451,4,229.92,2025-09-17 19:07:37.514256
2462,215,3,253.59,2025-08-10 19:07:37.514289
2462,113,1,281.41,2025-08-10 19:07:37.514289
2463,118,4,26.36,2025-08-18 19:07:37.514322
2463,337,7,171.76,2025-08-18 19:07:37.514322
2463,290,5,126.42,2025-08-18 19:07:37.514322
2464,360,7,56.14,2025-10-30 19:07:37.514356
2464,347,8,122.58,2025-10-30 19:07:37.514356
2464,141,6,72.5,2025-10-30 19:07:37.514356
2464,336,7,242.24,2025-10-30 19:07:37.514356
2465,150,9,95.03,2025-08-18 19:07:37.514388
2466,400,2,228.63,2025-08-18 19:07:37.514422
2466,285,2,29.15,2025-08-18 19:07:37.514422
2466,494,2,37.1,2025-08-18 19:07:37.514422
2467,258,3,230.3,2025-10-15 19:07:37.514455
2467,477,8,138.32,2025-10-15 19:07:37.514455
2468,11,4,22.02,2025-08-18 19:07:37.514488
2468,393,8,459.29,2025-08-18 19:07:37.514488
2468,369,8,459.75,2025-08-18 19:07:37.514488
2468,16,1,74.76,2025-08-18 19:07:37.514488
2469,244,6,138.61,2025-10-06 19:07:37.514521
2469,199,4,301.52,2025-10-06 19:07:37.514521
2469,24,8,362.26,2025-10-06 19:07:37.514521
2470,462,9,495.84,2025-08-09 19:07:37.514554
2470,238,6,129.11,2025-08-09 19:07:37.514554
2471,306,7,498.58,2025-10-20 19:07:37.514587
2471,224,3,472.48,2025-10-20 19:07:37.514587
2471,475,3,114.43,2025-10-20 19:07:37.514587
2471,19,4,304.95,2025-10-20 19:07:37.514587
2472,480,5,380.3,2025-10-01 19:07:37.514620
2472,35,5,204.9,2025-10-01 19:07:37.514620
2473,253,7,128.59,2025-09-02 19:07:37.514653
2473,169,2,185.85,2025-09-02 19:07:37.514653
2473,473,6,102.75,2025-09-02 19:07:37.514653
2473,300,6,38.58,2025-09-02 19:07:37.514653
2474,163,9,120.44,2025-09-17 19:07:37.514696
2474,20,5,425.77,2025-09-17 19:07:37.514696
2474,163,5,120.44,2025-09-17 19:07:37.514696
2475,328,8,285.93,2025-08-14 19:07:37.514731
2475,438,1,311.7,2025-08-14 19:07:37.514731
2475,107,6,354.39,2025-08-14 19:07:37.514731
2475,416,7,319.31,2025-08-14 19:07:37.514731
2476,265,8,39.66,2025-10-22 19:07:37.514765
2476,315,8,267.53,2025-10-22 19:07:37.514765
2477,359,2,65.44,2025-08-15 19:07:37.514798
2477,161,2,268.65,2025-08-15 19:07:37.514798
2477,406,2,363.64,2025-08-15 19:07:37.514798
2478,180,3,239.22,2025-09-15 19:07:37.514832
2478,252,8,331.1,2025-09-15 19:07:37.514832
2479,162,5,284.16,2025-09-15 19:07:37.514865
2479,123,6,230.55,2025-09-15 19:07:37.514865
2479,409,6,203.59,2025-09-15 19:07:37.514865
2480,277,1,316.74,2025-10-01 19:07:37.514898
2480,442,5,55.02,2025-10-01 19:07:37.514898
2481,86,7,474.83,2025-08-19 19:07:37.514931
2482,493,4,296.16,2025-10-11 19:07:37.514964
2483,149,6,80.19,2025-09-19 19:07:37.514999
2483,148,8,174.07,2025-09-19 19:07:37.514999
2483,9,2,11.57,2025-09-19 19:07:37.514999
2484,395,4,302.8,2025-08-24 19:07:37.515034
2484,96,8,468.64,2025-08-24 19:07:37.515034
2484,56,9,256.86,2025-08-24 19:07:37.515034
2484,35,1,204.9,2025-08-24 19:07:37.515034
2485,369,3,459.75,2025-09-18 19:07:37.515067
2486,489,1,66.73,2025-09-18 19:07:37.515100
2486,50,7,322.81,2025-09-18 19:07:37.515100
2486,191,1,315.72,2025-09-18 19:07:37.515100
2487,442,8,55.02,2025-09-20 19:07:37.515138
2488,381,2,261.95,2025-09-02 19:07:37.515172
2488,19,8,304.95,2025-09-02 19:07:37.515172
2489,129,9,86.59,2025-08-07 19:07:37.515205
2489,280,4,22.26,2025-08-07 19:07:37.515205
2489,376,5,7.85,2025-08-07 19:07:37.515205
2490,416,1,319.31,2025-08-29 19:07:37.515238
2490,445,5,187.04,2025-08-29 19:07:37.515238
2490,11,6,22.02,2025-08-29 19:07:37.515238
2491,231,3,434.89,2025-08-23 19:07:37.515271
2491,359,1,65.44,2025-08-23 19:07:37.515271
2491,471,1,172.44,2025-08-23 19:07:37.515271
2491,13,1,470.05,2025-08-23 19:07:37.515271
2492,210,4,461.87,2025-08-22 19:07:37.515304
2492,365,1,366.76,2025-08-22 19:07:37.515304
2493,194,4,21.6,2025-08-08 19:07:37.515337
2493,400,4,228.63,2025-08-08 19:07:37.515337
2493,57,9,489.55,2025-08-08 19:07:37.515337
2493,113,5,281.41,2025-08-08 19:07:37.515337
2494,244,5,138.61,2025-09-03 19:07:37.515370
2494,386,3,463.88,2025-09-03 19:07:37.515370
2494,87,7,314.8,2025-09-03 19:07:37.515370
2495,300,1,38.58,2025-09-16 19:07:37.515404
2495,113,4,281.41,2025-09-16 19:07:37.515404
2495,4,6,362.39,2025-09-16 19:07:37.515404
2495,23,9,194.55,2025-09-16 19:07:37.515404
2496,90,5,197.14,2025-10-19 19:07:37.515437
2497,155,3,50.68,2025-10-31 19:07:37.515471
2497,115,6,63.18,2025-10-31 19:07:37.515471
2498,103,3,340.0,2025-10-20 19:07:37.515503
2499,80,7,95.52,2025-08-13 19:07:37.515536
2500,240,9,28.25,2025-09-15 19:07:37.515569
2500,33,3,244.99,2025-09-15 19:07:37.515569
2500,249,8,297.16,2025-09-15 19:07:37.515569
2501,280,8,22.26,2025-09-07 19:07:37.515603
2501,242,8,221.41,2025-09-07 19:07:37.515603
2502,39,9,45.02,2025-10-29 19:07:37.515636
2502,244,6,138.61,2025-10-29 19:07:37.515636
2502,153,5,64.71,2025-10-29 19:07:37.515636
2503,33,3,244.99,2025-09-07 19:07:37.515669
2503,363,9,263.26,2025-09-07 19:07:37.515669
2503,16,3,74.76,2025-09-07 19:07:37.515669
2503,11,2,22.02,2025-09-07 19:07:37.515669
2504,453,7,199.23,2025-10-19 19:07:37.515713
2504,439,9,391.48,2025-10-19 19:07:37.515713
2504,349,8,52.15,2025-10-19 19:07:37.515713
2504,461,2,478.47,2025-10-19 19:07:37.515713
2505,472,8,189.22,2025-08-19 19:07:37.515747
2505,21,3,188.56,2025-08-19 19:07:37.515747
2505,121,7,315.64,2025-08-19 19:07:37.515747
2505,33,8,244.99,2025-08-19 19:07:37.515747
2506,77,5,202.42,2025-10-31 19:07:37.515780
2506,297,8,57.96,2025-10-31 19:07:37.515780
2507,75,3,101.22,2025-09-23 19:07:37.515813
2507,93,5,54.89,2025-09-23 19:07:37.515813
2508,436,1,483.08,2025-11-01 19:07:37.515846
2508,229,7,175.87,2025-11-01 19:07:37.515846
2508,209,4,61.56,2025-11-01 19:07:37.515846
2508,182,9,106.48,2025-11-01 19:07:37.515846
2509,472,2,189.22,2025-08-10 19:07:37.515879
2509,155,3,50.68,2025-08-10 19:07:37.515879
2509,186,5,161.52,2025-08-10 19:07:37.515879
2510,55,3,361.87,2025-10-21 19:07:37.515912
2510,348,7,39.22,2025-10-21 19:07:37.515912
2510,469,6,149.95,2025-10-21 19:07:37.515912
2511,267,4,437.47,2025-09-13 19:07:37.515947
2511,252,8,331.1,2025-09-13 19:07:37.515947
2512,386,9,463.88,2025-09-26 19:07:37.515980
2513,60,4,385.43,2025-10-16 19:07:37.516013
2513,22,7,297.69,2025-10-16 19:07:37.516013
2513,388,8,263.93,2025-10-16 19:07:37.516013
2514,110,8,45.27,2025-10-25 19:07:37.516049
2515,472,3,189.22,2025-08-16 19:07:37.516083
2516,485,8,309.91,2025-08-27 19:07:37.516119
2516,363,6,263.26,2025-08-27 19:07:37.516119
2516,452,4,165.71,2025-08-27 19:07:37.516119
2516,172,4,433.43,2025-08-27 19:07:37.516119
2517,445,5,187.04,2025-10-24 19:07:37.516158
2517,10,8,343.7,2025-10-24 19:07:37.516158
2518,55,8,361.87,2025-08-20 19:07:37.516192
2518,127,4,455.91,2025-08-20 19:07:37.516192
2518,232,6,138.0,2025-08-20 19:07:37.516192
2518,451,8,229.92,2025-08-20 19:07:37.516192
2519,247,5,250.27,2025-10-16 19:07:37.516225
2520,196,1,423.99,2025-09-01 19:07:37.516258
2520,442,3,55.02,2025-09-01 19:07:37.516258
2520,434,8,77.46,2025-09-01 19:07:37.516258
2521,396,5,397.9,2025-10-22 19:07:37.516291
2521,272,5,394.24,2025-10-22 19:07:37.516291
2522,255,4,463.0,2025-10-23 19:07:37.516324
2522,385,1,8.74,2025-10-23 19:07:37.516324
2522,253,6,128.59,2025-10-23 19:07:37.516324
2522,143,4,177.39,2025-10-23 19:07:37.516324
2523,195,9,439.0,2025-09-14 19:07:37.516356
2523,19,8,304.95,2025-09-14 19:07:37.516356
2523,98,4,495.3,2025-09-14 19:07:37.516356
2523,33,5,244.99,2025-09-14 19:07:37.516356
2524,27,1,208.14,2025-08-06 19:07:37.516389
2524,113,2,281.41,2025-08-06 19:07:37.516389
2525,380,9,234.43,2025-10-20 19:07:37.516422
2526,124,4,179.91,2025-10-09 19:07:37.516455
2526,351,3,69.78,2025-10-09 19:07:37.516455
2527,451,1,229.92,2025-10-29 19:07:37.516488
2527,116,5,293.77,2025-10-29 19:07:37.516488
2527,320,5,158.63,2025-10-29 19:07:37.516488
2527,208,5,32.11,2025-10-29 19:07:37.516488
2528,432,8,70.6,2025-10-15 19:07:37.516522
2528,172,4,433.43,2025-10-15 19:07:37.516522
2528,479,9,255.4,2025-10-15 19:07:37.516522
2528,368,1,432.98,2025-10-15 19:07:37.516522
2529,309,5,140.26,2025-09-14 19:07:37.516555
2530,345,3,195.0,2025-11-01 19:07:37.516588
2530,425,8,437.3,2025-11-01 19:07:37.516588
2530,307,2,85.99,2025-11-01 19:07:37.516588
2530,367,4,343.21,2025-11-01 19:07:37.516588
2531,109,2,351.98,2025-11-02 19:07:37.516621
2531,276,5,97.29,2025-11-02 19:07:37.516621
2531,146,8,248.6,2025-11-02 19:07:37.516621
2532,275,7,64.57,2025-08-06 19:07:37.516654
2533,497,2,374.23,2025-08-05 19:07:37.516698
2533,211,2,295.6,2025-08-05 19:07:37.516698
2534,252,6,331.1,2025-10-10 19:07:37.516733
2534,487,6,374.14,2025-10-10 19:07:37.516733
2535,262,9,314.82,2025-10-19 19:07:37.516766
2535,488,8,379.35,2025-10-19 19:07:37.516766
2535,438,5,311.7,2025-10-19 19:07:37.516766
2536,236,2,327.45,2025-11-01 19:07:37.516799
2537,230,7,431.23,2025-08-08 19:07:37.516832
2537,476,4,281.12,2025-08-08 19:07:37.516832
2537,281,7,198.63,2025-08-08 19:07:37.516832
2538,253,4,128.59,2025-08-27 19:07:37.516864
2538,133,2,498.34,2025-08-27 19:07:37.516864
2539,232,1,138.0,2025-08-30 19:07:37.516898
2539,79,3,207.43,2025-08-30 19:07:37.516898
2540,110,1,45.27,2025-08-05 19:07:37.516931
2540,63,5,42.3,2025-08-05 19:07:37.516931
2540,328,7,285.93,2025-08-05 19:07:37.516931
2541,178,8,495.03,2025-08-08 19:07:37.516964
2542,414,6,184.66,2025-10-21 19:07:37.516997
2542,35,2,204.9,2025-10-21 19:07:37.516997
2542,174,8,385.9,2025-10-21 19:07:37.516997
2542,102,4,424.34,2025-10-21 19:07:37.516997
2543,85,9,176.42,2025-10-10 19:07:37.517030
2544,29,9,314.06,2025-09-05 19:07:37.517064
2545,472,2,189.22,2025-09-23 19:07:37.517097
2545,446,3,368.14,2025-09-23 19:07:37.517097
2545,158,8,270.61,2025-09-23 19:07:37.517097
2545,397,5,450.51,2025-09-23 19:07:37.517097
2546,190,8,118.37,2025-09-12 19:07:37.517135
2546,486,5,392.98,2025-09-12 19:07:37.517135
2546,376,1,7.85,2025-09-12 19:07:37.517135
2547,305,1,343.23,2025-10-17 19:07:37.517169
2547,195,6,439.0,2025-10-17 19:07:37.517169
2547,150,5,95.03,2025-10-17 19:07:37.517169
2547,413,7,99.21,2025-10-17 19:07:37.517169
2548,206,2,61.05,2025-09-01 19:07:37.517202
2549,97,7,92.83,2025-08-25 19:07:37.517235
2549,404,4,299.27,2025-08-25 19:07:37.517235
2549,237,4,74.31,2025-08-25 19:07:37.517235
2549,291,8,123.15,2025-08-25 19:07:37.517235
2550,296,9,133.6,2025-08-17 19:07:37.517268
2550,369,4,459.75,2025-08-17 19:07:37.517268
2550,390,8,139.95,2025-08-17 19:07:37.517268
2550,254,6,472.31,2025-08-17 19:07:37.517268
2551,70,4,40.12,2025-08-21 19:07:37.517301
2551,329,7,476.02,2025-08-21 19:07:37.517301
2551,174,6,385.9,2025-08-21 19:07:37.517301
2551,225,2,48.03,2025-08-21 19:07:37.517301
2552,310,1,212.77,2025-10-03 19:07:37.517335
2552,399,5,335.44,2025-10-03 19:07:37.517335
2552,129,3,86.59,2025-10-03 19:07:37.517335
2552,396,7,397.9,2025-10-03 19:07:37.517335
2553,479,1,255.4,2025-10-24 19:07:37.517368
2554,256,8,21.8,2025-09-25 19:07:37.517401
2555,366,9,92.69,2025-09-27 19:07:37.517434
2555,375,3,162.01,2025-09-27 19:07:37.517434
2555,364,6,76.05,2025-09-27 19:07:37.517434
2556,314,4,105.83,2025-09-21 19:07:37.517467
2556,284,4,207.18,2025-09-21 19:07:37.517467
2556,387,6,179.05,2025-09-21 19:07:37.517467
2557,107,9,354.39,2025-09-08 19:07:37.517500
2558,291,9,123.15,2025-10-25 19:07:37.517533
2559,76,3,364.42,2025-10-11 19:07:37.517566
2560,465,5,15.37,2025-09-03 19:07:37.517599
2560,76,9,364.42,2025-09-03 19:07:37.517599
2560,255,2,463.0,2025-09-03 19:07:37.517599
2560,356,2,422.86,2025-09-03 19:07:37.517599
2561,328,9,285.93,2025-10-10 19:07:37.517632
2561,371,9,499.71,2025-10-10 19:07:37.517632
2562,310,7,212.77,2025-08-05 19:07:37.517668
2562,341,6,132.55,2025-08-05 19:07:37.517668
2563,241,3,386.64,2025-09-07 19:07:37.517713
2563,28,9,43.11,2025-09-07 19:07:37.517713
2563,364,5,76.05,2025-09-07 19:07:37.517713
2564,472,2,189.22,2025-08-13 19:07:37.517747
2565,423,9,48.38,2025-08-05 19:07:37.517780
2566,476,5,281.12,2025-10-04 19:07:37.517813
2566,477,6,138.32,2025-10-04 19:07:37.517813
2566,484,7,330.49,2025-10-04 19:07:37.517813
2567,260,3,43.09,2025-10-02 19:07:37.517847
2568,61,4,457.86,2025-09-07 19:07:37.517880
2568,321,2,487.48,2025-09-07 19:07:37.517880
2568,380,9,234.43,2025-09-07 19:07:37.517880
