product_id,forecast_date,predicted_sales,confidence_interval_lower,confidence_interval_upper,created_at
371,2025-11-16,10.22,7.58,12.65,2025-11-02 19:07:38.194367
371,2025-11-17,33.72,30.23,35.75,2025-11-02 19:07:38.194378
371,2025-11-18,7.28,5.86,11.93,2025-11-02 19:07:38.194388
371,2025-11-19,37.7,32.93,41.17,2025-11-02 19:07:38.194399
371,2025-11-20,44.57,40.48,46.55,2025-11-02 19:07:38.194410
371,2025-11-21,38.74,35.3,40.42,2025-11-02 19:07:38.194421
371,2025-11-22,9.24,6.77,12.58,2025-11-02 19:07:38.194431
371,2025-11-23,30.05,27.13,32.97,2025-11-02 19:07:38.194444
371,2025-11-24,5.74,4.66,8.37,2025-11-02 19:07:38.194455
371,2025-11-25,28.18,24.48,31.84,2025-11-02 19:07:38.194466
371,2025-11-26,49.33,46.76,50.84,2025-11-02 19:07:38.194476
371,2025-11-27,18.54,14.48,20.52,2025-11-02 19:07:38.194487
371,2025-11-28,41.79,37.56,44.66,2025-11-02 19:07:38.194498
371,2025-11-29,37.85,33.65,41.76,2025-11-02 19:07:38.194509
371,2025-11-30,19.07,17.39,20.55,2025-11-02 19:07:38.194519
371,2025-12-01,48.35,46.98,51.12,2025-11-02 19:07:38.194530
371,2025-12-02,9.57,5.39,12.79,2025-11-02 19:07:38.194542
371,2025-12-03,12.91,8.07,17.3,2025-11-02 19:07:38.194554
371,2025-12-04,10.71,6.46,15.09,2025-11-02 19:07:38.194564
371,2025-12-05,39.73,37.33,41.76,2025-11-02 19:07:38.194575
371,2025-12-06,28.62,25.72,31.96,2025-11-02 19:07:38.194586
371,2025-12-07,23.81,21.97,27.09,2025-11-02 19:07:38.194597
371,2025-12-08,29.19,24.56,32.73,2025-11-02 19:07:38.194608
371,2025-12-09,39.63,36.92,43.92,2025-11-02 19:07:38.194618
371,2025-12-10,18.94,14.02,23.2,2025-11-02 19:07:38.194629
371,2025-12-11,5.2,0.93,8.35,2025-11-02 19:07:38.194640
371,2025-12-12,31.1,26.11,34.97,2025-11-02 19:07:38.194653
371,2025-12-13,10.86,6.85,12.66,2025-11-02 19:07:38.194664
371,2025-12-14,47.07,45.02,49.92,2025-11-02 19:07:38.194680
371,2025-12-15,41.58,36.72,43.21,2025-11-02 19:07:38.194691
371,2025-12-16,8.11,3.95,12.56,2025-11-02 19:07:38.194702
371,2025-12-17,32.09,30.41,33.72,2025-11-02 19:07:38.194713
371,2025-12-18,25.73,23.95,28.11,2025-11-02 19:07:38.194724
371,2025-12-19,40.74,39.32,42.96,2025-11-02 19:07:38.194735
371,2025-12-20,22.85,20.94,26.68,2025-11-02 19:07:38.194746
371,2025-12-21,26.1,21.31,28.46,2025-11-02 19:07:38.194756
371,2025-12-22,46.65,43.38,49.8,2025-11-02 19:07:38.194767
371,2025-12-23,15.57,10.78,17.84,2025-11-02 19:07:38.194780
371,2025-12-24,29.6,24.84,34.0,2025-11-02 19:07:38.194791
371,2025-12-25,18.9,14.67,22.62,2025-11-02 19:07:38.194802
371,2025-12-26,6.5,3.53,9.19,2025-11-02 19:07:38.194813
371,2025-12-27,34.65,30.84,38.47,2025-11-02 19:07:38.194824
371,2025-12-28,25.7,20.91,26.98,2025-11-02 19:07:38.194834
371,2025-12-29,34.2,31.44,36.13,2025-11-02 19:07:38.194845
371,2025-12-30,11.15,8.3,13.37,2025-11-02 19:07:38.194856
371,2025-12-31,14.87,13.72,17.12,2025-11-02 19:07:38.194873
372,2025-11-02,46.94,43.78,48.9,2025-11-02 19:07:38.194886
372,2025-11-03,48.91,45.3,51.94,2025-11-02 19:07:38.194897
372,2025-11-04,47.01,42.88,50.14,2025-11-02 19:07:38.194910
372,2025-11-05,5.32,2.66,9.52,2025-11-02 19:07:38.194920
372,2025-11-06,17.82,16.6,21.25,2025-11-02 19:07:38.194931
372,2025-11-07,45.48,40.53,46.94,2025-11-02 19:07:38.194944
372,2025-11-08,48.29,45.76,52.27,2025-11-02 19:07:38.194955
372,2025-11-09,14.19,10.5,17.87,2025-11-02 19:07:38.194966
372,2025-11-10,17.7,14.92,20.36,2025-11-02 19:07:38.194977
372,2025-11-11,34.48,29.57,37.76,2025-11-02 19:07:38.194988
372,2025-11-12,29.5,27.14,33.21,2025-11-02 19:07:38.194998
372,2025-11-13,43.07,41.68,45.04,2025-11-02 19:07:38.195009
372,2025-11-14,31.69,30.35,34.08,2025-11-02 19:07:38.195020
372,2025-11-15,26.58,22.35,29.68,2025-11-02 19:07:38.195031
372,2025-11-16,22.1,20.51,23.91,2025-11-02 19:07:38.195042
372,2025-11-17,28.32,24.1,30.91,2025-11-02 19:07:38.195053
372,2025-11-18,15.25,12.74,16.47,2025-11-02 19:07:38.195063
372,2025-11-19,28.89,27.59,33.29,2025-11-02 19:07:38.195074
372,2025-11-20,39.35,35.53,44.13,2025-11-02 19:07:38.195085
372,2025-11-21,45.01,44.0,49.13,2025-11-02 19:07:38.195098
372,2025-11-22,31.34,28.6,33.49,2025-11-02 19:07:38.195109
372,2025-11-23,13.83,9.3,16.28,2025-11-02 19:07:38.195120
372,2025-11-24,25.17,21.32,29.31,2025-11-02 19:07:38.195131
372,2025-11-25,33.14,30.46,34.4,2025-11-02 19:07:38.195141
372,2025-11-26,32.53,28.14,33.71,2025-11-02 19:07:38.195152
372,2025-11-27,20.89,18.9,24.06,2025-11-02 19:07:38.195163
372,2025-11-28,5.49,0.96,9.65,2025-11-02 19:07:38.195174
372,2025-11-29,9.69,5.12,13.76,2025-11-02 19:07:38.195185
372,2025-11-30,48.05,46.01,52.47,2025-11-02 19:07:38.195196
372,2025-12-01,11.55,7.77,12.84,2025-11-02 19:07:38.195207
372,2025-12-02,37.14,35.53,41.08,2025-11-02 19:07:38.195218
372,2025-12-03,24.79,23.25,28.07,2025-11-02 19:07:38.195228
372,2025-12-04,6.11,4.16,8.28,2025-11-02 19:07:38.195239
372,2025-12-05,49.64,45.47,51.89,2025-11-02 19:07:38.195250
372,2025-12-06,21.42,18.67,25.58,2025-11-02 19:07:38.195263
372,2025-12-07,35.64,32.47,38.43,2025-11-02 19:07:38.195274
372,2025-12-08,16.44,13.63,20.55,2025-11-02 19:07:38.195285
372,2025-12-09,25.15,22.05,27.5,2025-11-02 19:07:38.195296
372,2025-12-10,26.85,22.81,31.54,2025-11-02 19:07:38.195307
372,2025-12-11,27.31,25.72,31.41,2025-11-02 19:07:38.195320
372,2025-12-12,39.15,35.44,42.48,2025-11-02 19:07:38.195330
372,2025-12-13,19.42,15.43,24.36,2025-11-02 19:07:38.195341
372,2025-12-14,26.12,24.46,28.02,2025-11-02 19:07:38.195352
372,2025-12-15,16.57,13.03,20.64,2025-11-02 19:07:38.195363
372,2025-12-16,20.72,16.79,22.07,2025-11-02 19:07:38.195374
372,2025-12-17,45.37,44.1,49.58,2025-11-02 19:07:38.195385
372,2025-12-18,36.96,33.38,38.21,2025-11-02 19:07:38.195396
372,2025-12-19,28.37,26.88,31.13,2025-11-02 19:07:38.195406
372,2025-12-20,12.63,11.02,15.92,2025-11-02 19:07:38.195417
372,2025-12-21,17.77,13.69,19.78,2025-11-02 19:07:38.195428
372,2025-12-22,20.11,16.74,21.14,2025-11-02 19:07:38.195439
372,2025-12-23,42.87,41.5,43.98,2025-11-02 19:07:38.195450
372,2025-12-24,39.79,35.59,43.34,2025-11-02 19:07:38.195460
372,2025-12-25,42.42,37.75,44.32,2025-11-02 19:07:38.195471
372,2025-12-26,25.22,22.6,26.89,2025-11-02 19:07:38.195482
372,2025-12-27,16.94,14.3,18.35,2025-11-02 19:07:38.195495
372,2025-12-28,39.05,35.62,43.75,2025-11-02 19:07:38.195506
372,2025-12-29,6.4,2.8,10.55,2025-11-02 19:07:38.195517
372,2025-12-30,27.97,23.11,29.12,2025-11-02 19:07:38.195530
372,2025-12-31,28.59,26.34,33.49,2025-11-02 19:07:38.195541
373,2025-11-02,48.06,46.68,50.64,2025-11-02 19:07:38.195552
373,2025-11-03,14.93,10.61,19.58,2025-11-02 19:07:38.195563
373,2025-11-04,44.85,42.42,47.05,2025-11-02 19:07:38.195574
373,2025-11-05,35.43,30.71,36.68,2025-11-02 19:07:38.195584
373,2025-11-06,7.59,4.97,10.26,2025-11-02 19:07:38.195595
373,2025-11-07,27.18,24.18,30.04,2025-11-02 19:07:38.195608
373,2025-11-08,40.22,36.16,44.22,2025-11-02 19:07:38.195619
373,2025-11-09,19.7,18.62,23.99,2025-11-02 19:07:38.195630
373,2025-11-10,46.72,43.43,48.2,2025-11-02 19:07:38.195641
373,2025-11-11,12.11,7.68,15.76,2025-11-02 19:07:38.195652
373,2025-11-12,16.07,14.33,18.24,2025-11-02 19:07:38.195662
373,2025-11-13,18.86,14.59,23.45,2025-11-02 19:07:38.195673
373,2025-11-14,16.33,14.56,19.54,2025-11-02 19:07:38.195689
373,2025-11-15,30.54,28.63,34.81,2025-11-02 19:07:38.195700
373,2025-11-16,46.4,45.08,50.44,2025-11-02 19:07:38.195711
373,2025-11-17,27.57,25.79,30.28,2025-11-02 19:07:38.195722
373,2025-11-18,27.78,24.43,28.91,2025-11-02 19:07:38.195733
373,2025-11-19,36.35,33.31,39.91,2025-11-02 19:07:38.195743
373,2025-11-20,43.24,39.98,47.83,2025-11-02 19:07:38.195757
373,2025-11-21,40.69,37.17,44.01,2025-11-02 19:07:38.195768
373,2025-11-22,24.45,19.93,27.1,2025-11-02 19:07:38.195779
373,2025-11-23,5.93,4.8,10.64,2025-11-02 19:07:38.195790
373,2025-11-24,10.35,6.2,14.75,2025-11-02 19:07:38.195800
373,2025-11-25,29.81,25.45,31.23,2025-11-02 19:07:38.195811
373,2025-11-26,49.96,46.57,54.37,2025-11-02 19:07:38.195822
373,2025-11-27,17.3,15.05,18.91,2025-11-02 19:07:38.195833
373,2025-11-28,37.25,36.15,38.68,2025-11-02 19:07:38.195844
373,2025-11-29,12.78,9.02,16.4,2025-11-02 19:07:38.195855
373,2025-11-30,32.97,30.32,37.71,2025-11-02 19:07:38.195865
373,2025-12-01,48.33,45.85,51.44,2025-11-02 19:07:38.195880
373,2025-12-02,36.25,34.18,40.3,2025-11-02 19:07:38.195893
373,2025-12-03,39.63,36.62,42.29,2025-11-02 19:07:38.195904
373,2025-12-04,33.84,32.78,38.26,2025-11-02 19:07:38.195915
373,2025-12-05,43.91,40.89,44.97,2025-11-02 19:07:38.195925
373,2025-12-06,21.71,18.89,26.08,2025-11-02 19:07:38.195936
373,2025-12-07,6.54,3.51,9.38,2025-11-02 19:07:38.195948
373,2025-12-08,14.98,13.0,18.3,2025-11-02 19:07:38.195959
373,2025-12-09,48.59,44.42,51.59,2025-11-02 19:07:38.195973
373,2025-12-10,30.83,27.54,34.64,2025-11-02 19:07:38.195984
373,2025-12-11,20.18,16.48,22.2,2025-11-02 19:07:38.195995
373,2025-12-12,41.13,36.37,44.38,2025-11-02 19:07:38.196006
373,2025-12-13,8.22,4.37,12.93,2025-11-02 19:07:38.196017
373,2025-12-14,47.49,42.85,50.74,2025-11-02 19:07:38.196028
373,2025-12-15,46.31,44.24,47.89,2025-11-02 19:07:38.196039
373,2025-12-16,26.45,25.32,27.76,2025-11-02 19:07:38.196050
373,2025-12-17,32.06,28.25,33.62,2025-11-02 19:07:38.196060
373,2025-12-18,20.36,16.13,22.16,2025-11-02 19:07:38.196071
373,2025-12-19,45.08,41.83,48.45,2025-11-02 19:07:38.196082
373,2025-12-20,11.75,10.5,14.2,2025-11-02 19:07:38.196093
373,2025-12-21,9.27,7.87,14.06,2025-11-02 19:07:38.196104
373,2025-12-22,8.06,5.3,12.08,2025-11-02 19:07:38.196115
373,2025-12-23,17.81,14.82,20.25,2025-11-02 19:07:38.196126
373,2025-12-24,37.1,33.66,39.34,2025-11-02 19:07:38.196137
373,2025-12-25,33.42,32.41,37.11,2025-11-02 19:07:38.196148
373,2025-12-26,40.18,39.15,43.82,2025-11-02 19:07:38.196159
373,2025-12-27,29.74,27.61,31.53,2025-11-02 19:07:38.196170
373,2025-12-28,48.08,45.16,50.92,2025-11-02 19:07:38.196180
373,2025-12-29,43.1,40.57,47.32,2025-11-02 19:07:38.196193
373,2025-12-30,30.54,28.7,32.94,2025-11-02 19:07:38.196204
373,2025-12-31,6.04,3.28,10.78,2025-11-02 19:07:38.196217
374,2025-11-02,33.44,30.13,37.92,2025-11-02 19:07:38.196228
374,2025-11-03,10.5,6.31,14.29,2025-11-02 19:07:38.196239
374,2025-11-04,28.83,26.29,29.97,2025-11-02 19:07:38.196250
374,2025-11-05,32.81,29.53,34.95,2025-11-02 19:07:38.196261
374,2025-11-06,17.36,14.92,20.09,2025-11-02 19:07:38.196271
374,2025-11-07,38.21,35.17,39.82,2025-11-02 19:07:38.196282
374,2025-11-08,45.11,42.2,49.7,2025-11-02 19:07:38.196293
374,2025-11-09,32.59,29.31,34.92,2025-11-02 19:07:38.196304
374,2025-11-10,48.71,43.77,51.16,2025-11-02 19:07:38.196315
374,2025-11-11,40.53,38.45,43.99,2025-11-02 19:07:38.196327
374,2025-11-12,35.19,30.25,37.34,2025-11-02 19:07:38.196338
374,2025-11-13,36.77,34.79,37.91,2025-11-02 19:07:38.196349
374,2025-11-14,17.83,13.68,22.57,2025-11-02 19:07:38.196360
374,2025-11-15,6.18,4.73,8.66,2025-11-02 19:07:38.196371
374,2025-11-16,25.36,20.65,26.45,2025-11-02 19:07:38.196381
374,2025-11-17,43.21,40.15,45.06,2025-11-02 19:07:38.196392
374,2025-11-18,13.83,12.63,15.81,2025-11-02 19:07:38.196405
374,2025-11-19,48.86,44.66,53.71,2025-11-02 19:07:38.196416
374,2025-11-20,11.99,8.79,16.71,2025-11-02 19:07:38.196427
374,2025-11-21,34.71,33.63,35.99,2025-11-02 19:07:38.196438
374,2025-11-22,23.98,21.45,28.54,2025-11-02 19:07:38.196448
374,2025-11-23,40.11,38.58,41.47,2025-11-02 19:07:38.196459
374,2025-11-24,44.01,41.21,45.69,2025-11-02 19:07:38.196470
374,2025-11-25,45.44,41.56,47.09,2025-11-02 19:07:38.196481
374,2025-11-26,32.28,29.41,34.31,2025-11-02 19:07:38.196492
374,2025-11-27,31.6,28.84,34.84,2025-11-02 19:07:38.196503
374,2025-11-28,18.19,14.29,20.89,2025-11-02 19:07:38.196514
374,2025-11-29,41.59,38.16,43.56,2025-11-02 19:07:38.196525
374,2025-11-30,20.34,18.19,22.77,2025-11-02 19:07:38.196535
374,2025-12-01,12.72,9.81,13.91,2025-11-02 19:07:38.196546
374,2025-12-02,20.66,17.95,24.71,2025-11-02 19:07:38.196557
374,2025-12-03,43.81,39.72,45.14,2025-11-02 19:07:38.196568
374,2025-12-04,34.78,30.38,37.9,2025-11-02 19:07:38.196579
374,2025-12-05,47.1,42.56,51.61,2025-11-02 19:07:38.196590
374,2025-12-06,48.38,44.32,52.13,2025-11-02 19:07:38.196601
374,2025-12-07,38.87,36.44,39.91,2025-11-02 19:07:38.196612
374,2025-12-08,6.98,2.57,9.62,2025-11-02 19:07:38.196625
374,2025-12-09,21.31,17.86,22.87,2025-11-02 19:07:38.196636
374,2025-12-10,29.48,25.14,32.18,2025-11-02 19:07:38.196647
374,2025-12-11,28.31,26.65,32.26,2025-11-02 19:07:38.196658
374,2025-12-12,30.29,27.08,32.19,2025-11-02 19:07:38.196668
374,2025-12-13,46.28,43.9,51.12,2025-11-02 19:07:38.196688
374,2025-12-14,20.38,15.78,23.61,2025-11-02 19:07:38.196699
374,2025-12-15,7.88,3.07,10.21,2025-11-02 19:07:38.196710
374,2025-12-16,41.63,38.37,43.61,2025-11-02 19:07:38.196721
374,2025-12-17,11.31,9.37,14.49,2025-11-02 19:07:38.196732
374,2025-12-18,27.86,25.78,29.49,2025-11-02 19:07:38.196742
374,2025-12-19,20.78,19.14,23.8,2025-11-02 19:07:38.196753
374,2025-12-20,24.51,21.71,26.55,2025-11-02 19:07:38.196764
374,2025-12-21,9.2,5.86,14.1,2025-11-02 19:07:38.196775
374,2025-12-22,35.1,30.55,36.48,2025-11-02 19:07:38.196786
374,2025-12-23,7.73,3.67,10.55,2025-11-02 19:07:38.196797
374,2025-12-24,42.21,39.29,43.51,2025-11-02 19:07:38.196807
374,2025-12-25,25.42,21.76,28.49,2025-11-02 19:07:38.196818
374,2025-12-26,14.77,10.07,18.43,2025-11-02 19:07:38.196829
374,2025-12-27,28.69,25.79,32.14,2025-11-02 19:07:38.196842
374,2025-12-28,25.91,23.67,28.46,2025-11-02 19:07:38.196854
374,2025-12-29,13.66,9.61,17.88,2025-11-02 19:07:38.196869
374,2025-12-30,38.05,35.2,39.91,2025-11-02 19:07:38.196880
374,2025-12-31,48.32,44.23,52.42,2025-11-02 19:07:38.196891
375,2025-11-02,33.1,30.97,34.83,2025-11-02 19:07:38.196903
375,2025-11-03,10.04,6.54,11.75,2025-11-02 19:07:38.196913
375,2025-11-04,21.88,17.6,24.04,2025-11-02 19:07:38.196924
375,2025-11-05,16.96,13.09,20.04,2025-11-02 19:07:38.196937
375,2025-11-06,30.31,28.79,32.45,2025-11-02 19:07:38.196948
375,2025-11-07,21.62,16.74,22.79,2025-11-02 19:07:38.196959
375,2025-11-08,43.49,41.99,48.44,2025-11-02 19:07:38.196970
375,2025-11-09,13.68,11.53,18.0,2025-11-02 19:07:38.196980
375,2025-11-10,21.11,17.52,24.45,2025-11-02 19:07:38.196991
375,2025-11-11,35.88,31.59,38.08,2025-11-02 19:07:38.197002
375,2025-11-12,44.32,39.42,48.01,2025-11-02 19:07:38.197013
375,2025-11-13,30.47,25.54,31.84,2025-11-02 19:07:38.197023
375,2025-11-14,22.31,20.36,23.63,2025-11-02 19:07:38.197036
375,2025-11-15,43.91,41.54,45.46,2025-11-02 19:07:38.197047
375,2025-11-16,22.23,19.71,23.74,2025-11-02 19:07:38.197058
375,2025-11-17,28.95,27.54,30.76,2025-11-02 19:07:38.197070
375,2025-11-18,37.54,35.33,41.12,2025-11-02 19:07:38.197081
375,2025-11-19,14.48,11.36,15.89,2025-11-02 19:07:38.197092
375,2025-11-20,6.94,3.74,11.06,2025-11-02 19:07:38.197103
375,2025-11-21,36.66,32.57,39.6,2025-11-02 19:07:38.197114
375,2025-11-22,36.34,35.02,40.68,2025-11-02 19:07:38.197125
375,2025-11-23,20.25,15.76,23.56,2025-11-02 19:07:38.197136
375,2025-11-24,9.5,6.83,13.72,2025-11-02 19:07:38.197146
375,2025-11-25,15.92,14.19,16.98,2025-11-02 19:07:38.197157
375,2025-11-26,35.98,33.48,37.68,2025-11-02 19:07:38.197168
375,2025-11-27,32.04,30.46,35.94,2025-11-02 19:07:38.197179
375,2025-11-28,31.25,29.26,35.74,2025-11-02 19:07:38.197189
375,2025-11-29,30.16,28.64,34.03,2025-11-02 19:07:38.197200
375,2025-11-30,19.15,15.05,21.76,2025-11-02 19:07:38.197211
375,2025-12-01,8.4,4.88,10.64,2025-11-02 19:07:38.197222
375,2025-12-02,47.39,43.07,49.8,2025-11-02 19:07:38.197233
375,2025-12-03,6.17,3.02,9.75,2025-11-02 19:07:38.197244
375,2025-12-04,35.72,33.33,37.29,2025-11-02 19:07:38.197255
375,2025-12-05,30.17,27.22,35.15,2025-11-02 19:07:38.197273
375,2025-12-06,30.86,29.13,33.31,2025-11-02 19:07:38.197300
375,2025-12-07,28.91,24.56,31.83,2025-11-02 19:07:38.197320
375,2025-12-08,41.02,39.4,43.55,2025-11-02 19:07:38.197333
375,2025-12-09,28.36,27.26,32.4,2025-11-02 19:07:38.197343
375,2025-12-10,42.45,40.15,47.28,2025-11-02 19:07:38.197354
375,2025-12-11,37.88,33.56,41.5,2025-11-02 19:07:38.197365
375,2025-12-12,41.87,36.94,46.27,2025-11-02 19:07:38.197376
375,2025-12-13,26.31,22.77,29.63,2025-11-02 19:07:38.197387
375,2025-12-14,27.88,23.8,30.63,2025-11-02 19:07:38.197397
375,2025-12-15,18.94,17.77,20.29,2025-11-02 19:07:38.197408
375,2025-12-16,14.97,13.36,16.09,2025-11-02 19:07:38.197421
375,2025-12-17,36.32,32.28,38.74,2025-11-02 19:07:38.197432
375,2025-12-18,49.38,46.03,50.78,2025-11-02 19:07:38.197443
375,2025-12-19,21.42,18.09,26.24,2025-11-02 19:07:38.197454
375,2025-12-20,35.72,34.69,39.4,2025-11-02 19:07:38.197465
375,2025-12-21,34.48,30.03,36.0,2025-11-02 19:07:38.197476
375,2025-12-22,41.32,36.82,45.53,2025-11-02 19:07:38.197487
375,2025-12-23,23.47,19.7,27.74,2025-11-02 19:07:38.197497
375,2025-12-24,47.6,45.26,49.43,2025-11-02 19:07:38.197508
375,2025-12-25,39.05,37.66,42.3,2025-11-02 19:07:38.197519
375,2025-12-26,43.72,41.83,46.27,2025-11-02 19:07:38.197532
375,2025-12-27,42.09,39.08,43.8,2025-11-02 19:07:38.197543
375,2025-12-28,8.78,5.55,9.86,2025-11-02 19:07:38.197554
375,2025-12-29,20.3,16.85,21.32,2025-11-02 19:07:38.197564
375,2025-12-30,44.06,39.24,46.71,2025-11-02 19:07:38.197575
375,2025-12-31,6.83,4.71,10.48,2025-11-02 19:07:38.197586
376,2025-11-02,6.92,2.51,11.14,2025-11-02 19:07:38.197598
376,2025-11-03,25.82,21.74,27.5,2025-11-02 19:07:38.197609
376,2025-11-04,48.05,45.06,52.99,2025-11-02 19:07:38.197620
376,2025-11-05,28.69,24.85,32.89,2025-11-02 19:07:38.197632
376,2025-11-06,40.6,36.65,42.15,2025-11-02 19:07:38.197643
376,2025-11-07,23.4,20.23,27.23,2025-11-02 19:07:38.197654
376,2025-11-08,22.82,19.59,25.51,2025-11-02 19:07:38.197666
376,2025-11-09,37.11,35.79,40.97,2025-11-02 19:07:38.197685
376,2025-11-10,42.74,41.69,45.88,2025-11-02 19:07:38.197696
376,2025-11-11,16.28,13.55,20.26,2025-11-02 19:07:38.197707
376,2025-11-12,39.89,37.29,41.26,2025-11-02 19:07:38.197718
376,2025-11-13,32.43,30.31,33.89,2025-11-02 19:07:38.197729
376,2025-11-14,19.17,15.85,23.8,2025-11-02 19:07:38.197739
376,2025-11-15,14.7,10.64,19.15,2025-11-02 19:07:38.197752
376,2025-11-16,11.66,10.64,16.44,2025-11-02 19:07:38.197763
376,2025-11-17,9.42,7.78,12.05,2025-11-02 19:07:38.197774
376,2025-11-18,18.28,13.35,22.58,2025-11-02 19:07:38.197787
376,2025-11-19,34.2,33.1,36.17,2025-11-02 19:07:38.197798
376,2025-11-20,13.69,11.65,18.49,2025-11-02 19:07:38.197809
376,2025-11-21,23.3,18.8,26.19,2025-11-02 19:07:38.197819
376,2025-11-22,34.86,30.1,38.19,2025-11-02 19:07:38.197832
376,2025-11-23,21.05,18.16,23.92,2025-11-02 19:07:38.197843
376,2025-11-24,41.0,38.66,42.17,2025-11-02 19:07:38.197854
376,2025-11-25,35.29,30.87,38.3,2025-11-02 19:07:38.197865
376,2025-11-26,11.3,9.72,15.87,2025-11-02 19:07:38.197880
376,2025-11-27,8.29,5.28,10.62,2025-11-02 19:07:38.197891
376,2025-11-28,17.38,15.7,19.58,2025-11-02 19:07:38.197902
376,2025-11-29,37.21,33.82,38.54,2025-11-02 19:07:38.197913
376,2025-11-30,38.92,36.51,40.79,2025-11-02 19:07:38.197923
376,2025-12-01,41.79,38.24,45.67,2025-11-02 19:07:38.197934
376,2025-12-02,18.76,14.76,20.86,2025-11-02 19:07:38.197945
376,2025-12-03,35.6,33.73,39.14,2025-11-02 19:07:38.197956
376,2025-12-04,25.54,23.92,28.92,2025-11-02 19:07:38.197967
376,2025-12-05,5.52,1.76,10.3,2025-11-02 19:07:38.197980
376,2025-12-06,45.32,40.42,48.08,2025-11-02 19:07:38.197990
376,2025-12-07,42.33,40.76,43.4,2025-11-02 19:07:38.198001
376,2025-12-08,12.14,9.37,13.79,2025-11-02 19:07:38.198012
376,2025-12-09,25.44,23.5,27.3,2025-11-02 19:07:38.198023
376,2025-12-10,46.38,43.3,50.08,2025-11-02 19:07:38.198034
376,2025-12-11,22.94,21.28,26.8,2025-11-02 19:07:38.198044
376,2025-12-12,24.96,20.59,26.29,2025-11-02 19:07:38.198055
376,2025-12-13,22.26,20.62,26.04,2025-11-02 19:07:38.198066
376,2025-12-14,20.18,17.52,22.58,2025-11-02 19:07:38.198077
376,2025-12-15,42.83,39.58,46.67,2025-11-02 19:07:38.198087
376,2025-12-16,38.34,34.51,43.12,2025-11-02 19:07:38.198098
376,2025-12-17,34.35,30.76,38.59,2025-11-02 19:07:38.198109
376,2025-12-18,5.74,4.5,7.73,2025-11-02 19:07:38.198120
376,2025-12-19,13.17,11.56,16.38,2025-11-02 19:07:38.198130
376,2025-12-20,13.82,8.96,15.56,2025-11-02 19:07:38.198143
376,2025-12-21,12.49,9.2,14.22,2025-11-02 19:07:38.198154
376,2025-12-22,34.94,30.5,37.68,2025-11-02 19:07:38.198165
376,2025-12-23,20.74,16.99,24.97,2025-11-02 19:07:38.198176
376,2025-12-24,18.63,14.38,22.7,2025-11-02 19:07:38.198188
376,2025-12-25,26.73,23.9,28.15,2025-11-02 19:07:38.198199
376,2025-12-26,8.95,4.95,12.29,2025-11-02 19:07:38.198210
376,2025-12-27,27.01,25.83,28.24,2025-11-02 19:07:38.198221
376,2025-12-28,46.44,42.79,48.98,2025-11-02 19:07:38.198232
376,2025-12-29,36.5,34.47,39.14,2025-11-02 19:07:38.198243
376,2025-12-30,25.78,24.66,30.75,2025-11-02 19:07:38.198254
376,2025-12-31,22.17,17.31,25.77,2025-11-02 19:07:38.198265
377,2025-11-02,46.81,45.6,51.66,2025-11-02 19:07:38.198276
377,2025-11-03,23.32,21.77,27.0,2025-11-02 19:07:38.198287
377,2025-11-04,39.32,35.72,42.48,2025-11-02 19:07:38.198298
377,2025-11-05,41.74,37.99,45.21,2025-11-02 19:07:38.198309
377,2025-11-06,19.26,14.75,23.03,2025-11-02 19:07:38.198320
377,2025-11-07,45.48,42.05,49.68,2025-11-02 19:07:38.198331
377,2025-11-08,44.8,41.63,48.66,2025-11-02 19:07:38.198342
377,2025-11-09,30.94,27.06,34.03,2025-11-02 19:07:38.198353
377,2025-11-10,41.0,36.77,42.19,2025-11-02 19:07:38.198364
377,2025-11-11,14.16,12.39,16.45,2025-11-02 19:07:38.198374
377,2025-11-12,26.44,22.5,28.64,2025-11-02 19:07:38.198387
377,2025-11-13,34.3,29.86,37.09,2025-11-02 19:07:38.198398
377,2025-11-14,34.58,30.19,38.48,2025-11-02 19:07:38.198411
377,2025-11-15,9.65,8.05,10.98,2025-11-02 19:07:38.198422
377,2025-11-16,17.7,16.69,21.14,2025-11-02 19:07:38.198432
377,2025-11-17,6.19,3.4,9.17,2025-11-02 19:07:38.198443
377,2025-11-18,34.05,32.09,38.52,2025-11-02 19:07:38.198454
377,2025-11-19,27.69,23.93,30.07,2025-11-02 19:07:38.198465
377,2025-11-20,17.01,13.68,21.6,2025-11-02 19:07:38.198476
377,2025-11-21,37.28,33.48,40.25,2025-11-02 19:07:38.198488
377,2025-11-22,5.31,0.8,7.28,2025-11-02 19:07:38.198500
377,2025-11-23,26.33,24.56,30.59,2025-11-02 19:07:38.198511
377,2025-11-24,6.52,2.89,7.71,2025-11-02 19:07:38.198521
377,2025-11-25,46.32,45.1,50.88,2025-11-02 19:07:38.198532
377,2025-11-26,16.34,12.73,19.89,2025-11-02 19:07:38.198543
377,2025-11-27,43.33,40.72,46.44,2025-11-02 19:07:38.198554
377,2025-11-28,22.34,18.72,24.58,2025-11-02 19:07:38.198565
377,2025-11-29,33.81,29.8,35.33,2025-11-02 19:07:38.198575
377,2025-11-30,22.09,20.95,23.45,2025-11-02 19:07:38.198586
377,2025-12-01,7.15,3.33,12.07,2025-11-02 19:07:38.198597
377,2025-12-02,32.52,30.16,36.61,2025-11-02 19:07:38.198608
